f1_q1d,f1_q2d,f1_q3d,f2_q1d,f2_q2d,f2_q3d,f3_q1d,f3_q2d,f3_q3d,f1_q1,f1_q2,f1_q3,f2_q1,f2_q2,f2_q3,f3_q1,f3_q2,f3_q3,d1_q1,d1_q2,d1_q3,d2_q1,d2_q2,d2_q3,d3_q1,d3_q2,d3_q3,s,s_e,s_d,s1,s2,s3,force
2.5074073457499324,1.0989506009448533,2.455666357761022,2.4703946495602374,1.1018670242534254,2.5174275523737046,2.507707770458026,1.1304768031250845,2.52191259953496,2.5074300569620065,1.0989467400524102,2.4556925796484506,2.4704187157807795,1.1018629795097432,2.5174555644485266,2.5077356594181484,1.1304723415853148,2.5219467748509765,-2.2711212074177948e-05,3.860892442764993e-06,-2.6221887428370628e-05,-2.4066220542398078e-05,4.044743682007407e-06,-2.8012074821905543e-05,-2.788896012228291e-05,4.461539769588826e-06,-3.417531601652629e-05,0.09021009425254124,0.09020385979132575,0.09020385980043227,0.014063853641861482,0.014681736067179707,0.01643038517604721,-1.5452740817032864,0.0
2.5073732027035645,1.098931519708656,2.4556401369604,2.470338853977393,1.1018769812440135,2.5173809733628962,2.5076818358581545,1.130475119551921,2.5218820595893123,2.5073959139557016,1.0989276587332264,2.455666357761022,2.4703629203037876,1.1018729363651016,2.517408984245291,2.507709726595941,1.1304706574944703,2.521916235778847,-2.271125213717364e-05,3.860975429540644e-06,-2.6220800622010945e-05,-2.406632639431731e-05,4.0448789117441475e-06,-2.8010882394924806e-05,-2.789073778645097e-05,4.46205745079484e-06,-3.417618953478961e-05,0.09020009425449903,0.09019385979132868,0.09019385980043228,0.014061987831916183,0.014679841489272078,0.016429130567368378,-1.5459905646573289,0.0
2.507339059741844,1.0989124400037822,2.455613917246361,2.4702830607588644,1.1018869360430275,2.5173343947845273,2.5076558991205875,1.1304734366872573,2.52185151870582,2.507361771033793,1.0989085789455144,2.4556401369604,2.470307127190738,1.1018828910290916,2.517362404474551,2.5076837916361625,1.1304689741121896,2.521885695768977,-2.2711291949235407e-05,3.861058267926977e-06,-2.6219714038988538e-05,-2.4066431873427746e-05,4.045013936059275e-06,-2.8009690023629322e-05,-2.7892515575009958e-05,4.462575067729633e-06,-3.417706315702373e-05,0.09019009425646658,0.09018385979133164,0.09018385980043228,0.014060122086188108,0.0146779468966999,0.016427875909298454,-1.5467071687645475,0.0
2.5073049168649755,1.0988933618300991,2.4555876986186806,2.4702272699049552,1.1018968886501206,2.51728781663876,2.5076299602452066,1.130471754531091,2.5218209768843787,2.507327628196487,1.098889500689141,2.455613917246361,2.470251336441936,1.101892843501365,2.517315825136469,2.507657854538696,1.1304672914384701,2.5218551548212633,-2.2711331511265582e-05,3.861140958181281e-06,-2.6218627680389414e-05,-2.4066536980521124e-05,4.045148755186169e-06,-2.8008497709122376e-05,-2.7894293489065937e-05,4.463092620565625e-06,-3.417793688467403e-05,0.09018009425844414,0.09017385979133463,0.09017385980043228,0.014058256404676353,0.01467605228946751,0.016426621201833202,-1.5474238940471459,0.0
2.507270774073165,1.098874285187474,2.455561481077135,2.470171481415972,1.1019068390649438,2.5172412389257555,2.507604019231894,1.1304700730834178,2.5217904341248856,2.5072934854439874,1.098870423963974,2.4555876986186806,2.4701955480576867,1.1019027937815746,2.5172692462312063,2.507631915303422,1.1304656094733088,2.5218246129356023,-2.271137082270031e-05,3.861223500311591e-06,-2.621754154560691e-05,-2.406664171483606e-05,4.045283369097154e-06,-2.8007305450699396e-05,-2.789607152792411e-05,4.463610109187136e-06,-3.417881071697938e-05,0.09017009426043154,0.09016385979133762,0.09016385980043229,0.01405639078737996,0.014674157667579228,0.01642536644496824,-1.5481407405273202,0.0
2.5072366313666166,1.098855210075775,2.4555352646214996,2.4701156952922196,1.1019167872871494,2.517194661645676,2.507578076080531,1.1304683923442358,2.521759890427236,2.5072593427765004,1.0988513487698803,2.455561481077135,2.470139762038296,1.1019127418693717,2.517222667758925,2.507605973930223,1.1304639282167024,2.5217940701118904,-2.271140988398724e-05,3.861305894497833e-06,-2.6216455635201807e-05,-2.406674607668252e-05,4.045417777944659e-06,-2.8006113248902646e-05,-2.7897849692131312e-05,4.464127533677194e-06,-3.417968465470014e-05,0.0901600942624289,0.0901538597913406,0.09015385980043229,0.014054525234298046,0.014672263031039376,0.01642411163869926,-1.5488577082272914,0.0
2.507202488745535,1.0988361364948696,2.4555090492515506,2.4700599115340043,1.10192673331639,2.5171480847986833,2.5075521307909994,1.1304667123135417,2.5217293457913255,2.50722520019423,1.0988322751067288,2.4555352646214996,2.47008397838407,1.1019226877644082,2.517176089719787,2.5075800304189806,1.130462247668648,2.521763526350023,-2.2711448694866323e-05,3.8613881407996116e-06,-2.6215369948917822e-05,-2.406685006562063e-05,4.045551981755103e-06,-2.80049211034016e-05,-2.789962798136501e-05,4.464644893979716e-06,-3.41805586975312e-05,0.09015009426443611,0.09014385979134355,0.0901438598004323,0.014052659745429696,0.014670368379852267,0.01642285678302191,-1.5495747971692824,0.0
2.507168346210126,1.0988170644446251,2.4554828349670634,2.470004130141632,1.1019366771523176,2.517101508384939,2.5075261833631806,1.1304650329913328,2.5216988002170506,2.5071910576973817,1.0988132029743856,2.4555090492515506,2.4700281970953135,1.1019326314663371,2.517129512113953,2.5075540847695765,1.1304605678291426,2.5217329816498966,-2.2711487255532593e-05,3.8614702393538695e-06,-2.6214284487023765e-05,-2.4066953681693102e-05,4.045685980635996e-06,-2.8003729014427096e-05,-2.790140639586134e-05,4.465162190128044e-06,-3.4181432845852155e-05,0.09014009426645324,0.09013385979134658,0.0901338598004323,0.014050794320773915,0.01466847371402225,0.016421601877931864,-1.5502920073755326,0.0
2.507134203760594,1.0987979939249088,2.4554566217678135,2.469948351115408,1.101946618794586,2.5170549324046045,2.507500233796956,1.1304633543776061,2.521668253704307,2.50715691528616,1.0987941323727188,2.4554828349670634,2.4699724181723326,1.1019425729748114,2.5170829349415866,2.507528136981892,1.130458888698184,2.521702436011407,-2.2711525566130743e-05,3.86155219028895e-06,-2.6213199249730208e-05,-2.4067056924888985e-05,4.04581977468589e-06,-2.8002536982147486e-05,-2.7903184935794154e-05,4.46567942214558e-06,-3.4182307099966265e-05,0.0901300942684803,0.09012385979134951,0.0901238598004323,0.014048928960329818,0.014666579033553685,0.016420346923424794,-1.5510093388682968,0.0
2.5071000613971437,1.0987789249355897,2.4554304096535766,2.4698925744556384,1.1019565582428474,2.517008356857841,2.5074742820922067,1.1304616764723585,2.521637706252989,2.5071227729607704,1.0987750633015958,2.4554566217678135,2.4699166416154332,1.1019525122894835,2.517036358202848,2.507502187055808,1.1304572102757682,2.521671889434449,-2.2711563626653897e-05,3.86163399370741e-06,-2.621211423707264e-05,-2.4067159795036854e-05,4.0459533639763455e-06,-2.800134500654418e-05,-2.790496360115089e-05,4.466196590025907e-06,-3.4183181459948306e-05,0.09012009427051729,0.09011385979135253,0.09011385980043231,0.01404706366409645,0.014664684338450917,0.016419091919496327,-1.5517267916698398,0.0
2.50706591911998,1.0987598574765345,2.455404198624128,2.469836800162629,1.1019664954967556,2.516961781744811,2.5074483282488154,1.1304599992755868,2.5216071578629937,2.507088630721417,1.0987559957608846,2.4554304096535766,2.4698608674249205,1.1019624494100069,2.516989781897898,2.507476234991207,1.1304555325618932,2.521641341918919,-2.2711601436893174e-05,3.861715649677422e-06,-2.6211029448853245e-05,-2.4067262291751105e-05,4.046086748542957e-06,-2.8000153087349376e-05,-2.7906742391670437e-05,4.4667136937228405e-06,-3.418405592556866e-05,0.09011009427256413,0.09010385979135553,0.09010385980043231,0.014045198432072881,0.014662789628718262,0.016417836866142135,-1.55244436580243,0.0
2.5070317769293076,1.0987407915476113,2.455377988679242,2.4697810282366857,1.101976430555963,2.5169152070656744,2.507422372266662,1.1304583227872884,2.5215766085342146,2.507054488568305,1.0987369297504528,2.455404198624128,2.4698050956011013,1.1019723843360345,2.5169432060268995,2.50745028078797,1.130453855556555,2.5216107934647125,-2.2711638997448613e-05,3.861797158404674e-06,-2.6209944885807674e-05,-2.406736441550363e-05,4.046219928565464e-06,-2.799896122529273e-05,-2.79085213080851e-05,4.467230733349262e-06,-3.418493049781482e-05,0.09010009427462097,0.09009385979135849,0.09009385980043232,0.014043333264258186,0.01466089490436012,0.016416581763357852,-1.5531620612883654,0.0
2.5069976348253316,1.0987217271486882,2.4553517798186943,2.4697252586781167,1.1019863634201235,2.5168686328205943,2.507396414145629,1.1304566470074606,2.5215460582665474,2.507020346501639,1.0987178652701686,2.455377988679242,2.4697493261442824,1.1019823170672192,2.516896630590014,2.5074243244459784,1.130452179259752,2.5215802440717234,-2.271167630780831e-05,3.861878519905746e-06,-2.6208860547387978e-05,-2.4067466165587724e-05,4.0463529040255145e-06,-2.7997769419732588e-05,-2.7910300349760734e-05,4.4677477087992995e-06,-3.4185805176000105e-05,0.09009009427668767,0.09008385979136144,0.09008385980043232,0.014041468160651402,0.014659000165380884,0.016415326611139112,-1.553879878149938,0.0
2.506963492808256,1.0987026642796325,2.4553255720422604,2.469669491487226,1.1019962940888903,2.5168220590097303,2.507370453885597,1.1304549719361008,2.521515507059887,2.506986204521624,1.0986988023198982,2.4553517798186943,2.469693559054768,1.1019922476032153,2.516850055587401,2.507398365965114,1.1304505036714807,2.5215496937398476,-2.2711713368269295e-05,3.8619597343347435e-06,-2.6207776433979812e-05,-2.406756754215405e-05,4.046485675048877e-06,-2.799657767102456e-05,-2.7912079517056852e-05,4.4682646201261775e-06,-3.4186679960655267e-05,0.09008009427876429,0.09007385979136448,0.09007385980043232,0.014039603121251559,0.014657105411784846,0.016414071409481607,-1.5545978164094598,0.0
2.506929350878285,1.0986836029403135,2.455299365349714,2.469613726664321,1.1020062225619176,2.5167754856332443,2.5073444914864464,1.1304532975732062,2.521484954914127,2.5069520626284643,1.0986797408995117,2.4553255720422604,2.4696377943328667,1.1020021759436758,2.516803481019224,2.507372405345257,1.1304488287917387,2.5215191424689793,-2.2711750179229995e-05,3.862040801862978e-06,-2.620669254608547e-05,-2.4067668545460577e-05,4.0466182417794e-06,-2.7995385979649022e-05,-2.7913858810457044e-05,4.468781467403019e-06,-3.418755485246293e-05,0.09007009428085093,0.09006385979136741,0.09006385980043233,0.0140377381460578,0.014655210643576428,0.01641281615838091,-1.5553158760892656,0.0
2.5068952090356245,1.098664543130599,2.4552731597408313,2.469557964209708,1.1020161488388585,2.516728912691298,2.5073185269480596,1.1304516239187739,2.5214544018291627,2.5069179208223646,1.0986606810088766,2.455299365349714,2.469582031978883,1.1020121020882545,2.516756906885643,2.507346442586289,1.1304471546205233,2.5214885902590134,-2.2711786740128245e-05,3.8621217224984015e-06,-2.6205608883098825e-05,-2.4067769174747697e-05,4.0467506041898395e-06,-2.799419434490236e-05,-2.7915638229264326e-05,4.469298250513982e-06,-3.418842985065963e-05,0.09006009428294742,0.0900538597913704,0.09005385980043233,0.014035873235069097,0.014653315860760014,0.016411560857832685,-1.5560340572116826,0.0
2.5068610672804783,1.0986454848503566,2.4552469552153857,2.469502204123694,1.1020260729193678,2.5166823401840523,2.507292560270317,1.1304499509728005,2.521423847804888,2.5068837791035294,1.0986416226478601,2.4552731597408313,2.469526271993124,1.1020220260366056,2.5167103331868197,2.507320477688091,1.1304454811578313,2.521458037109844,-2.2711823051312193e-05,3.862202496403725e-06,-2.620452544546389e-05,-2.4067869430220084e-05,4.0468827624151276e-06,-2.7993002767202636e-05,-2.7917417773899816e-05,4.469814969522223e-06,-3.418930495585167e-05,0.09005009428505385,0.09004385979137337,0.09004385980043234,0.014034008388284534,0.014651421063339989,0.016410305507832533,-1.55675235979906,0.0
2.506826925613051,1.0986264280994549,2.4552207517731524,2.4694464464065846,1.1020359948031002,2.5166357681116684,2.5072665914530994,1.130448278735284,2.5213932928411973,2.506849637472164,1.0986225658163313,2.4552469552153857,2.469470514375897,1.1020319477883835,2.516663759922915,2.507294510650544,1.1304438084036597,2.5214274830213657,-2.271185911307953e-05,3.862283123733034e-06,-2.62034422335662e-05,-2.4067969312029095e-05,4.047014716581232e-06,-2.7991811246905813e-05,-2.7919197444722608e-05,4.470331624480989e-06,-3.419018016856899e-05,0.09004009428717029,0.09003385979137639,0.09003385980043234,0.014032143605703174,0.014649526251320738,0.016409050108376084,-1.5574707838737665,0.0
2.506792784033547,1.0986073728777628,2.455194549413905,2.4693906910586882,1.1020459144897092,2.516589196474307,2.507240620496288,1.1304466072062223,2.5213627369379843,2.506815495928472,1.0986035105141583,2.4552207517731524,2.469414759127508,1.1020418673432424,2.5166171870940905,2.5072685414735294,1.1304421363580066,2.5213969279934725,-2.2711894925070796e-05,3.862363604528645e-06,-2.6202359247033062e-05,-2.4068068819629815e-05,4.047146466697049e-06,-2.7990619783557675e-05,-2.7920977241283616e-05,4.47084821531416e-06,-3.419105548835191e-05,0.09003009428929662,0.09002385979137935,0.09002385980043234,0.014030278887324051,0.014647631424706693,0.016407794659458973,-1.5581893294581695,0.0
2.506758642542171,1.098588319185148,2.455168348137419,2.4693349380803102,1.1020558319788503,2.5165426252721286,2.507214647399764,1.1304449363856115,2.521332180095143,2.5067813544726585,1.098584456741209,2.455194549413905,2.4693590062482635,1.102051784700837,2.5165706147005062,2.5072425701569276,1.1304404650208695,2.5213663720260584,-2.2711930487533344e-05,3.862443938936053e-06,-2.6201276486191762e-05,-2.406816795312033e-05,4.047278012879619e-06,-2.798942837745187e-05,-2.7922757163879346e-05,4.471364742065021e-06,-3.419193091565408e-05,0.0900200942914329,0.0900138597913823,0.09001385980043235,0.014028414233146212,0.014645736583502248,0.01640653916107683,-1.5589079965746548,0.0
2.5067245011391277,1.098569267021479,2.4551421479434676,2.4692791874717583,1.102065747270177,2.5164960545052955,2.507188672163408,1.1304432662734492,2.521301622312566,2.506747213104928,1.0985654044973523,2.455168348137419,2.469303255738471,1.1020616998608217,2.516524042742324,2.50721659670062,1.1304387943922447,2.521335815119017,-2.2711965800462113e-05,3.862524127057758e-06,-2.6200193951078074e-05,-2.406826671233107e-05,4.047409355200997e-06,-2.7988237028570566e-05,-2.792453721249542e-05,4.471881204727101e-06,-3.4192806450548106e-05,0.09001009429357912,0.09000385979138528,0.09000385980043235,0.01402654964316872,0.014643841727711783,0.01640528361322522,-1.5596267852456185,0.0
2.5066903598246206,1.0985502163866254,2.4551159488318253,2.46922343923334,1.102075660363345,2.5164494841739677,2.5071626947871,1.1304415968697334,2.5212710635901474,2.506713071825485,1.0985463537824565,2.4551421479434676,2.4692475075984373,1.1020716128228512,2.516477471219705,2.5071906211044874,1.13043712447213,2.521305257272241,-2.2712000864256456e-05,3.862604169065035e-06,-2.619911164219417e-05,-2.4068365097521243e-05,4.0475404938053505e-06,-2.7987045737394545e-05,-2.7926317387614546e-05,4.472397603373557e-06,-3.4193682093715564e-05,0.09000009429573537,0.08999385979138828,0.08999385980043235,0.014024685117390624,0.01464194685733976,0.01640402801589976,-1.5603456954934796,0.0
2.5066562185988546,1.0985311672804547,2.455089750802266,2.469167693365361,1.1020855712580095,2.5164029142783058,2.507136715270722,1.1304399281744608,2.52124050392778,2.506678930634533,1.0985273045963897,2.4551159488318253,2.4691917618284687,1.1020815235865808,2.5164309001328093,2.5071646433684105,1.130435455260523,2.521274698485625,-2.2712035678506877e-05,3.862684064991576e-06,-2.6198029559109062e-05,-2.4068463108092995e-05,4.0476714286927335e-06,-2.798585450340752e-05,-2.7928097688724857e-05,4.472913937918273e-06,-3.4194557844619976e-05,0.08999009429790153,0.0899838597913913,0.08998385980043236,0.014022820655810914,0.014640051972390562,0.016402772369096087,-1.5610647273406544,0.0
2.506622077462034,1.098512119702836,2.455063553854564,2.469111949868129,1.1020954799538263,2.5163563448184707,2.5071107336141534,1.1304382601876295,2.5212099433253576,2.5066447895322774,1.098508256939021,2.455089750802266,2.469136018428873,1.1020914321516662,2.516384329481798,2.5071386634922694,1.130433786757421,2.5212441387590614,-2.2712070243512106e-05,3.86276381499145e-06,-2.6196947702208574e-05,-2.4068560744198725e-05,4.047802159989368e-06,-2.7984663326965765e-05,-2.79298781161843e-05,4.4734302084144826e-06,-3.419543370379003e-05,0.08998009430007767,0.08997385979139427,0.08997385980043236,0.014020956258428703,0.014638157072868644,0.01640151667280975,-1.5617838808095792,0.0
2.506587936414362,1.0984930736536382,2.4550373579884925,2.469056208741951,1.1021053864504498,2.516309775794624,2.5070847498172752,1.1304365929092368,2.521179381782772,2.5066106485189215,1.0984892108102189,2.455063553854564,2.4690802773999567,1.102101338517762,2.5163377592668317,2.5071126814759452,1.1304321189628217,2.5212135780924436,-2.2712104559267398e-05,3.862843419167129e-06,-2.6195866071528227e-05,-2.4068658005669375e-05,4.047932687767477e-06,-2.7983472208051642e-05,-2.7931658669978047e-05,4.473946414855694e-06,-3.419630967129803e-05,0.08997009430226377,0.08996385979139722,0.08996385980043237,0.01401909192524297,0.014636262158778427,0.01640026092703638,-1.5625031559227003,0.0
2.5065537954560444,1.0984740291327295,2.4550111632038254,2.469000469987135,1.1021152907475358,2.516263207206925,2.507058763879968,1.1304349263392792,2.521148819299917,2.50657650759467,1.098470166209852,2.4550373579884925,2.469024538742027,1.1021112426845239,2.5162911894880717,2.507086697319318,1.1304304518767223,2.521183016485664,-2.2712138625818878e-05,3.862922877629682e-06,-2.6194784667162202e-05,-2.406875489238993e-05,4.048063012108342e-06,-2.798228114670997e-05,-2.7933439350152957e-05,4.474462557245372e-06,-3.419718574729169e-05,0.08996009430445984,0.08995385979140014,0.08995385980043237,0.014017227656252797,0.014634367230124361,0.016399005131771536,-1.563222552702476,0.0
2.506519654587285,1.0984549861399788,2.4549849695003365,2.4689447336039883,1.1021251928447402,2.516216639055535,2.5070327758021125,1.130433260477755,2.521118255876685,2.506542366759728,1.0984511231377887,2.4550111632038254,2.468968802455392,1.1021211446516075,2.516244620145678,2.5070607110222687,1.1304287854991197,2.5211524539386163,-2.2712172442858884e-05,3.863002190429966e-06,-2.6193703488796325e-05,-2.4068851403870285e-05,4.048193133030176e-06,-2.7981090142549538e-05,-2.7935220156320657e-05,4.474978635517237e-06,-3.4198061931386065e-05,0.08995009430666577,0.08994385979140314,0.08994385980043237,0.014015363451457171,0.014632472286910858,0.016397749287010797,-1.5639420711713647,0.0
2.5064855138082875,1.0984359446752556,2.454958776877799,2.4688889995928176,1.1021350927417197,2.516170071340615,2.507006785583589,1.1304315953246622,2.5210876915129683,2.506508226014299,1.0984320815938977,2.4549849695003365,2.4689130685403584,1.1021310444186687,2.5161980512398117,2.5070347225846783,1.1304271198300122,2.521121890451193,-2.2712206011293208e-05,3.863081357825218e-06,-2.619262253751586e-05,-2.406894754090635e-05,4.0483230507675264e-06,-2.7979899196674135e-05,-2.793700108958493e-05,4.4754946498440795e-06,-3.41989382250229e-05,0.08994009430888181,0.08993385979140617,0.08993385980043238,0.01401349931085516,0.014630577329142393,0.016396493392749813,-1.5646617113518646,0.0
2.506451373119256,1.0984169047384293,2.454932585335986,2.468833267953931,1.1021449904381297,2.5161235040623247,2.506980793224277,1.1304299308799974,2.521057126208658,2.506474085358587,1.0984130415780493,2.454958776877799,2.4688573369972344,1.1021409419853643,2.5161514827706335,2.507008732006427,1.1304254548693975,2.5210913260232863,-2.2712239331016707e-05,3.863160379900686e-06,-2.6191541813239924e-05,-2.406904330322284e-05,4.04845276537477e-06,-2.797870830894186e-05,-2.7938782149805778e-05,4.476010600199465e-06,-3.419981462812106e-05,0.0899300943111079,0.08992385979140914,0.08992385980043238,0.014011635234445808,0.014628682356823458,0.01639523744898414,-1.5653814732664804,0.0
2.506417232520395,1.0983978663293685,2.4549063948746705,2.4687775386876365,1.1021548859336265,2.5160769372208245,2.5069547987240575,1.1304282671437589,2.521026559963647,2.5064399447927963,1.098394003090112,2.454932585335986,2.4688016078263266,1.10215083735135,2.5161049147383032,2.506982739287394,1.1304237906172725,2.521060760654787,-2.271227240141894e-05,3.863239256655634e-06,-2.6190461315304816e-05,-2.4069138690008665e-05,4.048582276816198e-06,-2.79775174785881e-05,-2.7940563336220953e-05,4.47652648645734e-06,-3.4200691139838134e-05,0.08992009431334388,0.08991385979141206,0.08991385980043239,0.014009771222228132,0.014626787369958458,0.016393981455709274,-1.5661013569377078,0.0
2.506383092011908,1.0983788294479417,2.4548802054936267,2.468721811794241,1.1021647792278668,2.5160303708162757,2.506928802082811,1.1304266041159439,2.520995992777828,2.5064058043171302,1.0983749661299536,2.4549063948746705,2.4687458810279423,1.1021607305162817,2.516058347142981,2.50695674442746,1.130422127073635,2.521030194345588,-2.2712305222445475e-05,3.86331798818388e-06,-2.618938104368783e-05,-2.4069233701042343e-05,4.04871158515524e-06,-2.7976326705533308e-05,-2.7942344648752447e-05,4.477042308601177e-06,-3.420156776016895e-05,0.08991009431558972,0.0899038597914151,0.08990385980043239,0.014007907274201113,0.014624892368551851,0.01639272541292084,-1.566821362388051,0.0
2.506348951593999,1.0983597940940184,2.454854017192627,2.4686660872740527,1.1021746703205078,2.515983804848837,2.5069028033004175,1.1304249417965497,2.520965424651092,2.5063716639317946,1.0983559306974437,2.4548802054936267,2.46869015660239,1.102170621479817,2.5160117799848285,2.506930747426506,1.1304204642384832,2.520999627095583,-2.2712337795255494e-05,3.8633965747856415e-06,-2.6188300999765803e-05,-2.40693283373884e-05,4.048840690671704e-06,-2.797513599119279e-05,-2.7944126088814498e-05,4.477558066853641e-06,-3.420244449093532e-05,0.08990009431784571,0.08989385979141808,0.0898938598004324,0.014006043390363852,0.014622997352608167,0.01639146932061446,-1.5675414896400615,0.0
2.5063148112668725,1.0983407602674684,2.4548278299714443,2.4686103651273803,1.1021845592112056,2.5159372393186707,2.5068768023767567,1.1304232801855747,2.52093485558333,2.506337523636992,1.098336896792452,2.454854017192627,2.4686344345499784,1.1021805102416122,2.5159652132640056,2.5069047482844122,1.1304188021118136,2.520969058904661,-2.2712370119188358e-05,3.8634750164515485e-06,-2.618722118281654e-05,-2.406942259818285e-05,4.04896959332099e-06,-2.7973945334739977e-05,-2.794590765558226e-05,4.47807376107866e-06,-3.420332133121785e-05,0.08989009432011166,0.08988385979142104,0.0898838598004324,0.01400417957071532,0.014621102322131882,0.01639021317878561,-1.56826173871628,0.0
2.5062806710307317,1.0983217279681603,2.454801643829851,2.4685546453545304,1.1021944458996176,2.5158906742259353,2.5068507993117084,1.130421619283016,2.5209042855744337,2.5063033834329262,1.098317864414847,2.4548278299714443,2.468578714871014,1.1021903968013245,2.515918646980672,2.506878747001058,1.1304171406936248,2.520938489772715,-2.271240219449357e-05,3.863553313327007e-06,-2.6186141593167404e-05,-2.406951648352605e-05,4.04909829322075e-06,-2.7972754736469078e-05,-2.794768934935038e-05,4.478589391319538e-06,-3.4204198281467695e-05,0.08988009432238764,0.08987385979142401,0.0898738598004324,0.01400231581525456,0.014619207277127432,0.016388956987429884,-1.5689821096392655,0.0
2.5062465308857815,1.098302697195964,2.454775458767621,2.4684989279558125,1.1022043303854003,2.515844109570792,2.506824794105154,1.1304199590888713,2.5208737146242948,2.506269243319802,1.0982988335644985,2.454801643829851,2.468522997565805,1.10220028115861,2.5158720811349875,2.5068527435763235,1.1304154799839137,2.520907919699636,-2.27124340206624e-05,3.863631465428439e-06,-2.618506223027133e-05,-2.406960999271505e-05,4.049226790353486e-06,-2.797156419574053e-05,-2.7949471169479913e-05,4.479104957470017e-06,-3.420507534099362e-05,0.08987009432467348,0.089863859791427,0.0898638598004324,0.01400045212398057,0.014617312217599335,0.01638770074654282,-1.5697026024315712,0.0
2.506212390832225,1.0982836679507484,2.454749274784526,2.4684432129315335,1.102214212668212,2.5157975453534003,2.5067987867569728,1.1304182996031384,2.520843142732804,2.5062351032978234,1.0982798042412756,2.454775458767621,2.46846728263466,1.102210163313127,2.515825515727114,2.5068267380100897,1.1304138199826785,2.5208773486853153,-2.2712465598652344e-05,3.863709473021635e-06,-2.6183983095271693e-05,-2.4069703126600694e-05,4.049355084963134e-06,-2.7970373713720524e-05,-2.7951253117136186e-05,4.479620459712966e-06,-3.4205952511312265e-05,0.08986009432696944,0.08985385979143004,0.08985385980043241,0.013998588496892405,0.014615417143552096,0.016386444456120013,-1.5704232171157908,0.0
2.5061782508702657,1.0982646402323848,2.4547230918803375,2.4683875002820024,1.1022240927477096,2.51575098157392,2.5067727772670434,1.130416640825815,2.520812569899851,2.5062009633671942,1.0982607764450485,2.454749274784526,2.4684115700778877,1.1022200432645324,2.515778950757211,2.5068007303022357,1.1304121606899171,2.520846776729644,-2.2712496928561765e-05,3.863787336226196e-06,-2.6182904188320863e-05,-2.406979588512323e-05,4.049483177140436e-06,-2.7969183290516658e-05,-2.7953035192426784e-05,4.48013589806179e-06,-3.420682979264564e-05,0.08985009432927553,0.08984385979143295,0.08984385980043241,0.013996724933989117,0.014613522054990218,0.016385188116156982,-1.5711439537145315,0.0
2.506144111000108,1.0982456140407413,2.4546969100548295,2.4683317900075274,1.1022339706235513,2.515704418232512,2.5067467656352473,1.1304149827568986,2.5207819961253284,2.506166823528117,1.0982417501756863,2.4547230918803375,2.4683558598957944,1.1022299210124844,2.515732386225437,2.506774720452641,1.1304105021056263,2.5208162038325117,-2.2712528009174563e-05,3.863865054938112e-06,-2.6181825508055924e-05,-2.406988826683022e-05,4.049611066741843e-06,-2.7967992924618087e-05,-2.7954817393841168e-05,4.480651272270616e-06,-3.420770718323586e-05,0.0898400943315914,0.08983385979143595,0.08983385980043242,0.013994861435269628,0.01461162695191818,0.01638393172664922,-1.5718648122503722,0.0
2.5061099712219557,1.0982265893756868,2.454670729307774,2.468276082108416,1.1022438462953943,2.515657855329336,2.5067207518614643,1.130413325396387,2.520751421409127,2.506132683780797,1.0982227254330574,2.4546969100548295,2.4683001520886885,1.1022397965566402,2.5156858221319527,2.5067487084611866,1.1304088442298044,2.5207856299938114,-2.2712558841347515e-05,3.863942629405948e-06,-2.618074705550356e-05,-2.406998027246569e-05,4.049738753993363e-06,-2.7966802617066423e-05,-2.7956599722419967e-05,4.481166582502384e-06,-3.420858468444699e-05,0.08983009433391728,0.08982385979143896,0.08982385980043242,0.013992998000732986,0.014609731834340478,0.016382675287592328,-1.5725857927459292,0.0
2.5060758315360117,1.0982075662370927,2.4546445496389424,2.4682203765849775,1.1022537197628965,2.5156112928645515,2.506694735945573,1.1304116687442782,2.520720845751135,2.5060985441254373,1.0982037022170328,2.454670729307774,2.4682444466568803,1.1022496698966577,2.51563925847692,2.506722694327752,1.1304071870624495,2.520755055213433,-2.2712589425786064e-05,3.8640200598524936e-06,-2.6179668831515516e-05,-2.4070071902613395e-05,4.049866239094058e-06,-2.796561236871654e-05,-2.7958382179016826e-05,4.481681828890154e-06,-3.420946229741426e-05,0.08982009433625335,0.08981385979144188,0.08981385980043242,0.013991134630378235,0.014607836702261697,0.01638141879898187,-1.5733068952238518,0.0
2.50604169194248,1.0981885446248283,2.4546183710481073,2.468164673437521,1.1022635910257166,2.5155647308383187,2.5066687178874534,1.1304100128005703,2.5206902691512445,2.5060644045622418,1.0981846805274817,2.4546445496389424,2.4681887436006775,1.1022595410321947,2.515592695260497,2.506696678052216,1.130405530603559,2.5207244794912653,-2.2712619761679113e-05,3.864097346242525e-06,-2.617859083519536e-05,-2.4070163156249936e-05,4.049993521972603e-06,-2.7964422178555975e-05,-2.7960164762618544e-05,4.48219701126779e-06,-3.421034002098821e-05,0.08981009433859936,0.08980385979144485,0.08980385980043243,0.01398927132420437,0.014605941555686314,0.016380162260813277,-1.5740281197067734,0.0
